act/public/2018/0032	Social Security Act 2018	Income Tax Act 2007	nz/statute/act/public/2018/0032/schedule/3/part/3/clause/15
act/public/2018/0032	Social Security Act 2018	Income Tax Act 2007	nz/statute/act/public/2018/0032/section/112
act/public/2018/0032	Social Security Act 2018	Income Tax Act 2007	nz/statute/act/public/2018/0032/section/349
act/public/2018/0032	Social Security Act 2018	Income Tax Act 2007	nz/statute/act/public/2018/0032/section/351
act/public/2018/0032	Social Security Act 2018	Income Tax Act 2007	nz/statute/act/public/2018/0032/section/442
act/public/2018/0032	Social Security Act 2018	Income Tax Act 2007	nz/statute/act/public/2018/0032/section/59
act/public/2018/0032	Social Security Act 2018	Income Tax Act 2007	nz/statute/act/public/2018/0032/section/98
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Accident Compensation Act 2001	nz/statute/act/public/2026/0008/section/179
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Accident Compensation Act 2001	nz/statute/act/public/2026/0008/section/237
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/146
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/148
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/181
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/196
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/202
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/205
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/207
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/209
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/212
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/213
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/222
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/246
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/247
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/249
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/250
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/3
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/4
act/public/2026/0008	Taxation (Annual Rates for 2025–26, Compliance Simplification, and Remedial Measures) Act 2026	Income Tax Act 2007	nz/statute/act/public/2026/0008/section/50
regulation/public/1993/0169	Health Entitlement Cards Regulations 1993	Accident Compensation Act 2001	nz/regulation/regulation/public/1993/0169/regulation/17
regulation/public/1993/0169	Health Entitlement Cards Regulations 1993	Income Tax Act 2007	nz/regulation/regulation/public/1993/0169/regulation/2
regulation/public/1993/0169	Health Entitlement Cards Regulations 1993	Income Tax Act 2007	nz/regulation/regulation/public/1993/0169/regulation/8
regulation/public/1993/0169	Health Entitlement Cards Regulations 1993	Social Security Act 2018	nz/regulation/regulation/public/1993/0169/regulation/10
regulation/public/1993/0169	Health Entitlement Cards Regulations 1993	Social Security Act 2018	nz/regulation/regulation/public/1993/0169/regulation/2
regulation/public/1993/0169	Health Entitlement Cards Regulations 1993	Social Security Act 2018	nz/regulation/regulation/public/1993/0169/regulation/8
regulation/public/1993/0169	Health Entitlement Cards Regulations 1993	Social Security Act 2018	nz/regulation/regulation/public/1993/0169/regulation/9
regulation/public/1998/0277	Student Allowances Regulations 1998	Accident Compensation Act 2001	nz/regulation/regulation/public/1998/0277/regulation/2
regulation/public/1998/0277	Student Allowances Regulations 1998	Income Tax Act 2007	nz/regulation/regulation/public/1998/0277/regulation/2
regulation/public/1998/0277	Student Allowances Regulations 1998	Social Security Act 2018	nz/regulation/regulation/public/1998/0277/regulation/13
regulation/public/1998/0277	Student Allowances Regulations 1998	Social Security Act 2018	nz/regulation/regulation/public/1998/0277/regulation/2
regulation/public/1998/0277	Student Allowances Regulations 1998	Social Security Act 2018	nz/regulation/regulation/public/1998/0277/regulation/24a
regulation/public/2018/0202	Social Security Regulations 2018	Accident Compensation Act 2001	nz/regulation/regulation/public/2018/0202/regulation/120
regulation/public/2018/0202	Social Security Regulations 2018	Accident Compensation Act 2001	nz/regulation/regulation/public/2018/0202/regulation/217
regulation/public/2018/0202	Social Security Regulations 2018	Accident Compensation Act 2001	nz/regulation/regulation/public/2018/0202/regulation/57
regulation/public/2018/0202	Social Security Regulations 2018	Accident Compensation Act 2001	nz/regulation/regulation/public/2018/0202/schedule/8/part/15/clause/22
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/regulation/17
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/regulation/182
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/regulation/191
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/regulation/224
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/regulation/66
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/regulation/69
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/regulation/7
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/schedule/3/part/1
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/schedule/8/part/14/clause/20
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/schedule/8/part/21/clause/36
regulation/public/2018/0202	Social Security Regulations 2018	Income Tax Act 2007	nz/regulation/regulation/public/2018/0202/schedule/8/part/39/clause/68
regulation/public/2018/0202	Social Security Regulations 2018	Social Security Act 2018	nz/regulation/regulation/public/2018/0202/regulation/282
regulation/public/2018/0202	Social Security Regulations 2018	Social Security Act 2018	nz/regulation/regulation/public/2018/0202/regulation/3
regulation/public/2025/0018	Accident Compensation (Earners’ Levy) Regulations 2025	Accident Compensation Act 2001	nz/regulation/regulation/public/2025/0018/regulation/3
regulation/public/2026/0036	Social Security (Rates of Benefits and Allowances) Order 2026	Social Security Act 2018	nz/regulation/regulation/public/2026/0036/regulation/4
regulation/public/2026/0036	Social Security (Rates of Benefits and Allowances) Order 2026	Social Security Act 2018	nz/regulation/regulation/public/2026/0036/regulation/5
regulation/public/2026/0036	Social Security (Rates of Benefits and Allowances) Order 2026	Social Security Act 2018	nz/regulation/regulation/public/2026/0036/regulation/7
regulation/public/2026/0036	Social Security (Rates of Benefits and Allowances) Order 2026	Social Security Act 2018	nz/regulation/regulation/public/2026/0036/schedule/1/part/1
